condition,task,target,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90
jl_gaussian_r2_s75,niah_single_2,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",20,383,0.05221932114882506,0.0,0.0,1,0,16557760.0,12059050.0,0.0,12059050.0,0.0,21098320.950753346,57262080.0,2841001183.87651,6401315362.467621,21098320.950753346,43374164.16052055,2161236.0,2161236.0,0.7283020166979108,0.7283020166979108,0.368451878638592,0.368451878638592,0.6661945809495591,0.0,14320960.0,10580298.0,10580298.0,1789440.0,1239310.0,1239310.0,447360.0,239442.0,239442.0,0.0,0.0,0.3890156139938893,0.1305270761262393,0.0,0.7387980973342569,0.6925686248211731,0.5352333690987124,9474560.0,6688052.0,0.0,6688052.0,0.0,7607420.4765815735,9543680.0,61384295.171451285,1584295103.6748047,7607420.4765815735,7926015.654438019,948697.0,948697.0,0.7058957883004593,0.7058957883004593,0.7971160471203533,0.7971160471203533,0.1968387492423647,0.0,9101760.0,6631975.0,6631975.0,298240.0,55134.0,55134.0,74560.0,943.0,943.0,0.0,0.0,0.03338284370981061,0.10013098233585517,0.0,0.7286475363006715,0.18486453862660945,0.012647532188841201,7083200.0,5370998.0,0.0,5370998.0,0.0,13490900.474171773,47718400.0,2779616888.705059,4817020258.792816,13490900.474171773,35448148.506082535,1212539.0,1212539.0,0.7582728145470974,0.7582728145470974,0.28271904494223976,0.28271904494223976,0.7596319703946115,0.0,5219200.0,3948323.0,3948323.0,1491200.0,1184176.0,1184176.0,372800.0,238499.0,238499.0,0.0,0.0,0.460142168050705,0.17118519878021232,0.0,0.7564996551195585,0.7941094420600858,0.6397505364806867,"[0.36256806129980934, 0.36751685496303377, 0.37728876025856495]","[0.646719688623647, 0.6725924992029308, 0.6765919319046423]","[0.7132771976296128, 0.729733170007443, 0.7420757992578205]","[0.7863245708080164, 0.7952497818060995, 0.8102969604804634]","[0.1868741068392466, 0.19781001114597446, 0.2058414345413536]","[0.6820214338399139, 0.7071136662644839, 0.7306160197164033]","[0.27645314940876137, 0.2814341698856263, 0.29068712021418525]","[0.7360280341806658, 0.7676432640285398, 0.7710683694827284]","[0.7555464956905344, 0.7572668901821862, 0.7625596217105264]"
jl_gaussian_r2_s75,niah_single_3,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",42,565,0.0743362831858407,0.0,0.0,0,0,15548800.0,11320157.0,0.0,11320157.0,0.0,20450732.622454807,52838400.0,2705638344.9558053,6016512000.027191,20450732.622454807,41086691.43105888,2054446.0,2054446.0,0.7280405561844001,0.7280405561844001,0.38704299567085315,0.38704299567085315,0.6705983476399024,0.0,13484800.0,9958906.0,9958906.0,1651200.0,1136296.0,1136296.0,412800.0,224955.0,224955.0,0.0,0.0,0.3905485179075081,0.1321289102696028,0.0,0.7385282688656858,0.6881637596899225,0.5449491279069767,9012800.0,6387699.0,0.0,6387699.0,0.0,7078395.833042145,8806400.0,56029918.64226116,1504633795.9140625,7078395.833042145,7383864.401672363,946592.0,946592.0,0.7087363527427658,0.7087363527427658,0.8037785965936302,0.8037785965936302,0.19297212963681376,0.0,8668800.0,6317309.0,6317309.0,275200.0,69628.0,69628.0,68800.0,762.0,762.0,0.0,0.0,0.03468711035499392,0.10502751642109001,0.0,0.7287408868586194,0.2530087209302326,0.011075581395348838,6536000.0,4932458.0,0.0,4932458.0,0.0,13372336.78941266,44032000.0,2649608426.3135443,4511878204.113129,13372336.78941266,33702827.02938652,1107854.0,1107854.0,0.7546600367197063,0.7546600367197063,0.30369587548629773,0.30369587548629773,0.7663235362598391,0.0,4816000.0,3641597.0,3641597.0,1376000.0,1066668.0,1066668.0,344000.0,224193.0,224193.0,0.0,0.0,0.461720799418011,0.16950030599755203,0.0,0.7561455564784053,0.7751947674418604,0.6517238372093023,"[0.37095121109443024, 0.3870109429182786, 0.3990578826702921]","[0.6637641042811697, 0.6716286945210055, 0.6790051678839204]","[0.7137710676315143, 0.7249256775442479, 0.7515959946533923]","[0.7896226847673301, 0.8022458572736164, 0.8160085218717965]","[0.18690171130313346, 0.19138421494262411, 0.20034352486239332]","[0.6827298027989822, 0.7022637364821883, 0.7468626192748092]","[0.2872169163598503, 0.30235398082167675, 0.316219943551472]","[0.7598892524403505, 0.7669038059120934, 0.7721756226459112]","[0.7498722130847953, 0.7560188646331738, 0.7579333717105263]"
jl_gaussian_r2_s75,niah_multikey_1,0.75,10,0.3,1.0,-0.7,"[-1.0, -0.4]",37,287,0.1289198606271777,0.0,0.3,0,0,15733440.0,11429476.0,0.0,11429476.0,0.0,20653835.82207126,53944320.0,2687661840.267973,6104495996.722656,20653835.82207126,41631694.38188362,2045446.0,2045446.0,0.7264448207130799,0.7264448207130799,0.3828732259869299,0.3828732259869299,0.6635328153185196,0.0,13626240.0,10038828.0,10038828.0,1685760.0,1162793.0,1162793.0,421440.0,227855.0,227855.0,0.0,0.0,0.3888798405432186,0.13000627961844327,0.0,0.7367276666196985,0.6897737518982536,0.540658219438117,9060640.0,6381206.0,0.0,6381206.0,0.0,7193999.128932953,8990720.0,57019520.40925977,1525628434.5073242,7193999.128932953,7488274.714530945,918886.0,918886.0,0.7042776227727843,0.7042776227727843,0.8001582886501807,0.8001582886501807,0.19332472133611167,0.0,8709440.0,6315500.0,6315500.0,280960.0,64708.0,64708.0,70240.0,998.0,998.0,0.0,0.0,0.03273103662420718,0.10141513182291759,0.0,0.725132729544035,0.2303103644646925,0.014208428246013668,6672800.0,5048270.0,0.0,5048270.0,0.0,13459836.693138309,44953600.0,2630642319.858713,4578867562.215332,13459836.693138309,34143419.66735268,1126560.0,1126560.0,0.756544479079247,0.756544479079247,0.2994162134542797,0.2994162134542797,0.7579697263645542,0.0,4916800.0,3723328.0,3723328.0,1404800.0,1098085.0,1098085.0,351200.0,226857.0,226857.0,0.0,0.0,0.46010960132702095,0.16882867761659273,0.0,0.7572665148063781,0.7816664293849658,0.6459481776765376,"[0.37450736047301403, 0.38442114136667516, 0.3919970051129775]","[0.6592655751929648, 0.6618446757184602, 0.6700452072020792]","[0.7087819644174042, 0.7287173470916298, 0.7431510992809734]","[0.7910615173942808, 0.8019497461908032, 0.8098078883819593]","[0.1848534066082655, 0.1956472729840683, 0.20029616343740347]","[0.6721002080901836, 0.7063290195610687, 0.7334051964058523]","[0.29181599563981336, 0.3006994989331272, 0.3096464490272461]","[0.7505573723980409, 0.7578017775761736, 0.7670144448867728]","[0.7526006030701755, 0.7557448308270677, 0.7609388706140351]"
jl_gaussian_r2_s75,niah_multikey_2,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",28,289,0.09688581314878893,0.0,0.0,0,0,11329920.0,8734499.0,0.0,8734499.0,0.0,14711371.410674853,39198720.0,2054082089.683784,4496839381.815063,14711371.410674853,29591070.648210526,1285374.0,1285374.0,0.7709232721855053,0.7709232721855053,0.37530234177735533,0.37530234177735533,0.675857612874384,0.0,9798720.0,7730034.0,7730034.0,1224960.0,841638.0,841638.0,306240.0,162827.0,162827.0,0.0,0.0,0.3795965592125374,0.11344952126758176,0.0,0.7888820172430685,0.6870738636363637,0.5316973615464995,6481120.0,5023973.0,0.0,5023973.0,0.0,5285225.211921692,6533120.0,48176603.47246094,1142409037.9213867,5285225.211921692,5441760.060764313,492376.0,492376.0,0.7751704952230478,0.7751704952230478,0.8089894586233977,0.8089894586233977,0.20535594212776578,0.0,6225920.0,4994758.0,4994758.0,204160.0,28791.0,28791.0,51040.0,424.0,424.0,0.0,0.0,0.02396019801298933,0.0759708198582961,0.0,0.802252197265625,0.14102174764890282,0.008307210031347963,4848800.0,3710526.0,0.0,3710526.0,0.0,9426146.198753161,32665600.0,2005905486.211323,3354430343.8936768,9426146.198753161,24149310.587446213,792998.0,792998.0,0.7652462464939779,0.7652462464939779,0.28856491840814685,0.28856491840814685,0.7732961430929204,0.0,3572800.0,2735276.0,2735276.0,1020800.0,812847.0,812847.0,255200.0,162403.0,162403.0,0.0,0.0,0.45072383145244693,0.163545207061541,0.0,0.7655832960143305,0.7962842868338558,0.6363753918495297,"[0.3549723836853038, 0.36757930371936715, 0.38918808159875967]","[0.6644214900183936, 0.6745765839855566, 0.6863177556103787]","[0.7671294557724281, 0.7694033745002786, 0.7804311117256637]","[0.7899624113844369, 0.8051264718576407, 0.8175349140418807]","[0.19742987659921482, 0.2062093778196355, 0.2287420211665156]","[0.7671808664861944, 0.7735121269436049, 0.7903647920642494]","[0.26530551288206417, 0.28060545288770644, 0.30458156312480167]","[0.7605159875125268, 0.7716400428844099, 0.7873683468385811]","[0.762996339457638, 0.7667708545011176, 0.7715227272727273]"
jl_gaussian_r2_s75,niah_multikey_3,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",15,827,0.018137847642079808,0.0,0.0,0,0,15473280.0,11756304.0,0.0,11756304.0,0.0,20128196.866508238,52961280.0,2967689717.774562,6530206380.82959,20128196.866508238,41459502.6584301,1800656.0,1800656.0,0.759780990197295,0.759780990197295,0.38005495461039157,0.38005495461039157,0.6741333188025243,0.0,13412160.0,10398096.0,10398096.0,1655040.0,1102888.0,1102888.0,406080.0,255320.0,255320.0,0.0,0.0,0.40277171911105364,0.11637196509078876,0.0,0.7752737814043376,0.6663814771848414,0.6287431048069346,8922080.0,6792940.0,0.0,6792940.0,0.0,7255145.754241943,8826880.0,59518096.99919103,1672353963.7207031,7255145.754241943,7474349.320846558,689751.0,689751.0,0.7613628212255438,0.7613628212255438,0.8219377349915195,0.8219377349915195,0.18865156680780537,0.0,8584960.0,6756526.0,6756526.0,275840.0,35834.0,35834.0,61280.0,580.0,580.0,0.0,0.0,0.024833640720686615,0.07730831823969299,0.0,0.7870189261219621,0.1299086426914153,0.009464751958224544,6551200.0,4963364.0,0.0,4963364.0,0.0,12873051.112266297,44134400.0,2908171620.775371,4857852417.108887,12873051.112266297,33985153.33758354,1110905.0,1110905.0,0.757626694346074,0.757626694346074,0.291678398534166,0.291678398534166,0.773727187827369,0.0,4827200.0,3641570.0,3641570.0,1379200.0,1067054.0,1067054.0,344800.0,254740.0,254740.0,0.0,0.0,0.478359334789127,0.16957275003052877,0.0,0.7543855651309248,0.7736760440835266,0.7388051044083527,"[0.3707299971352848, 0.3792108310333544, 0.39485327046998614]","[0.6674497125022564, 0.675269820254105, 0.6826102054997962]","[0.7526636574074074, 0.7602736700148809, 0.7670497784391535]","[0.8143932535720524, 0.8218098273270125, 0.827524628341974]","[0.18562907938943882, 0.188541092028259, 0.19259173406758118]","[0.7509755608974359, 0.762529271640827, 0.7759586626112547]","[0.280562474929098, 0.2893980534091152, 0.3089902396019734]","[0.7668359572004204, 0.7735978322968693, 0.7838840433674301]","[0.7539981907894736, 0.7573403234649123, 0.7611123903508772]"
jl_gaussian_r2_s75,niah_multivalue,0.75,10,0.025,1.0,-0.975,"[-1.0, -0.925]",61,854,0.07142857142857142,0.0,0.025,0,0,16886720.0,12256234.0,0.0,12256234.0,0.0,22428947.288936306,57384960.0,2981359536.433822,6722090973.663086,22428947.288936306,45001530.84675026,2200489.0,2200489.0,0.7257912726687006,0.7257912726687006,0.3908506216426099,0.3908506216426099,0.665970487101314,0.0,14645120.0,10776026.0,10776026.0,1793280.0,1228430.0,1228430.0,448320.0,251778.0,251778.0,0.0,0.0,0.3933536515110223,0.13030884624130679,0.0,0.7358100172617227,0.6850185135617416,0.5616033190578158,9788320.0,6881823.0,0.0,6881823.0,0.0,7722633.000495911,9564160.0,58969890.01382924,1713819662.4458008,7722633.000495911,8030659.26858139,1009728.0,1009728.0,0.7030647751605996,0.7030647751605996,0.8074554378529751,0.8074554378529751,0.18549516682144276,0.0,9414720.0,6803123.0,6803123.0,298880.0,77362.0,77362.0,74720.0,1338.0,1338.0,0.0,0.0,0.032206306469724444,0.10315641499256256,0.0,0.7226049208048673,0.25883966809421843,0.017906852248394004,7098400.0,5374411.0,0.0,5374411.0,0.0,14706314.288440397,47820800.0,2922389646.4199934,5008271311.217285,14706314.288440397,36970871.57816887,1190761.0,1190761.0,0.7571299166009241,0.7571299166009241,0.3075296584005369,0.3075296584005369,0.7638799947272943,0.0,5230400.0,3972903.0,3972903.0,1494400.0,1151068.0,1151068.0,373600.0,250440.0,250440.0,0.0,0.0,0.4655831205192818,0.16775061985799616,0.0,0.7595791908840624,0.7702542826552462,0.6703426124197002,"[0.3846607036333295, 0.3883426134105203, 0.39605710045636294]","[0.661308834633543, 0.6663530524442554, 0.6723959277395827]","[0.7167368408923305, 0.7262326580936578, 0.7325835407448378]","[0.8010439962074937, 0.8065547889738809, 0.8145211565013354]","[0.1758804518251566, 0.18609863822444125, 0.19432881274555205]","[0.6853089217557251, 0.7030377163985824, 0.7170571922709924]","[0.3009122683903296, 0.3046528613432158, 0.31470366433404046]","[0.7574429839509755, 0.7639926246538082, 0.7688932359465243]","[0.7541165021929824, 0.7567557565789473, 0.7605508497807018]"
jl_gaussian_r2_s75,niah_multiquery,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",20,1088,0.01838235294117647,0.0,0.0,1,0,14750080.0,10644065.0,0.0,10644065.0,0.0,19249622.02756726,51855360.0,2689669063.2191396,6044444917.108582,19249622.02756726,39476234.32921982,1940151.0,1940151.0,0.7216276115112596,0.7216276115112596,0.3712175950097976,0.3712175950097976,0.6670696960129199,0.0,12724480.0,9303748.0,9303748.0,1620480.0,1106594.0,1106594.0,405120.0,233723.0,233723.0,0.0,0.0,0.3900582755891109,0.13153494760706383,0.0,0.7311692108439795,0.682880381121643,0.5769228870458136,8335680.0,5752484.0,0.0,5752484.0,0.0,7089351.117362976,8642560.0,46562612.53087613,1567373685.9067383,7089351.117362976,7354646.781620026,860482.0,860482.0,0.6901037467849054,0.6901037467849054,0.8202837026717751,0.8202837026717751,0.17235837631352513,0.0,7998080.0,5705755.0,5705755.0,270080.0,45636.0,45636.0,67520.0,1093.0,1093.0,0.0,0.0,0.030696421460429498,0.10322877077814888,0.0,0.7133905887412979,0.16897215639810426,0.016187796208530805,6414400.0,4891581.0,0.0,4891581.0,0.0,12160270.910204282,43212800.0,2643106450.6882634,4477071231.201843,12160270.910204282,32121587.547599792,1079669.0,1079669.0,0.7625936954352707,0.7625936954352707,0.2814043734774021,0.2814043734774021,0.7683521754423963,0.0,4726400.0,3597993.0,3597993.0,1350400.0,1060958.0,1060958.0,337600.0,232630.0,232630.0,0.0,0.0,0.4619306464148472,0.16831956223497133,0.0,0.7612544431279621,0.7856620260663507,0.6890699052132702,"[0.35614079411259997, 0.36622550227191847, 0.38656356580470336]","[0.6626741360458553, 0.6662522508915463, 0.6738176157499731]","[0.7066912560939254, 0.7249287640249684, 0.7297665775609639]","[0.8036193661108889, 0.8206767675576743, 0.831281803114883]","[0.16351115875755548, 0.17333950764329167, 0.18466204502856098]","[0.6633212614262459, 0.6967287270021645, 0.7028340264959538]","[0.2655221388597048, 0.27523193589979583, 0.3002616932008839]","[0.7585985787019311, 0.767923127844529, 0.7780550282212099]","[0.7607294407894737, 0.7628913103070176, 0.766649259868421]"
jl_gaussian_r2_s75,vt,0.75,10,0.0,0.0,0.0,"[0.0, 0.0]",28,300,0.09333333333333334,0.0,,1,0,16198720.0,13080663.0,0.0,13080663.0,0.0,23097534.968663234,54804480.0,3070392471.895177,6941488016.929321,23097534.968663234,45157139.55334282,1361083.0,1361083.0,0.8075121367614231,0.8075121367614231,0.4214534098063376,0.4214534098063376,0.6650750521089084,0.0,14057920.0,11697120.0,11697120.0,1712640.0,1160030.0,1160030.0,428160.0,223513.0,223513.0,0.0,0.0,0.40251462261259635,0.08402410807767527,0.0,0.8320661947144385,0.6773344076980568,0.5220314835575486,9419520.0,7869729.0,0.0,7869729.0,0.0,7739101.838882446,9134080.0,51475067.30813779,1770882741.3618164,7739101.838882446,7901102.984153748,320985.0,320985.0,0.835470278740318,0.835470278740318,0.8472776501719326,0.8472776501719326,0.17049182470730967,0.0,9062720.0,7818609.0,7818609.0,285440.0,50463.0,50463.0,71360.0,657.0,657.0,0.0,0.0,0.017735901729709097,0.03407657715042805,0.0,0.862722118745807,0.17679021860986546,0.009206838565022421,6779200.0,5210934.0,0.0,5210934.0,0.0,15358433.129780788,45670400.0,3018917404.5870395,5170605275.567505,15358433.129780788,37256036.56918907,1040098.0,1040098.0,0.7686650342223271,0.7686650342223271,0.33628856173321864,0.33628856173321864,0.7641083104841206,0.0,4995200.0,3878511.0,3878511.0,1427200.0,1109567.0,1109567.0,356800.0,222856.0,222856.0,0.0,0.0,0.4794703667891738,0.15342488789237668,0.0,0.7764475896860986,0.7774432455156951,0.6245964125560538,"[0.4019731309838068, 0.41142635110288067, 0.4424666027727388]","[0.6565458079668968, 0.6637977329996246, 0.671650410114997]","[0.801414814901866, 0.805769605818649, 0.8145723201174743]","[0.8386646790823774, 0.847979908248332, 0.8554963782825507]","[0.16230751715518646, 0.16995385176581107, 0.17782502012155751]","[0.8284237357377126, 0.8317437065972222, 0.8458716066919192]","[0.3121730873978186, 0.3244937022137572, 0.3591226699686834]","[0.7562125056173012, 0.7632937244299416, 0.7708743388754349]","[0.7621251370614035, 0.7681659011285836, 0.7729836896929825]"
jl_gaussian_r2_s75,cwe,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",58,858,0.0675990675990676,0.0,0.0,4,0,17264640.0,13221392.0,0.0,13221392.0,0.0,22735844.404549446,58982400.0,3429031009.99639,7509860634.1241455,22735844.404549446,46542853.73939705,2016206.0,2016206.0,0.7658075696915777,0.7658075696915777,0.38546828214093437,0.38546828214093437,0.6757246586043186,0.0,14960640.0,11716739.0,11716739.0,1843200.0,1232426.0,1232426.0,460800.0,272227.0,272227.0,0.0,0.0,0.40362903738823114,0.11678239453588375,0.0,0.783170973969028,0.6686338975694445,0.5907703993055555,9968640.0,7621360.0,0.0,7621360.0,0.0,7950412.009870529,9830400.0,73509376.46465948,2029597191.8642578,7950412.009870529,8237635.178987503,838080.0,838080.0,0.7645335772984078,0.7645335772984078,0.8087577321238738,0.8087577321238738,0.19031211809006138,0.0,9584640.0,7572138.0,7572138.0,307200.0,48117.0,48117.0,76800.0,1105.0,1105.0,0.0,0.0,0.029217851676124458,0.08407164869029275,0.0,0.7900284204727565,0.156630859375,0.014388020833333333,7296000.0,5600032.0,0.0,5600032.0,0.0,14785432.394678917,49152000.0,3355521633.53173,5480263442.259888,14785432.394678917,38305218.560409546,1178126.0,1178126.0,0.7675482456140351,0.7675482456140351,0.30081039214434646,0.30081039214434646,0.7824909143307058,0.0,5376000.0,4144601.0,4144601.0,1536000.0,1184309.0,1184309.0,384000.0,271122.0,271122.0,0.0,0.0,0.47851127453065245,0.16147560307017544,0.0,0.7709451264880952,0.7710345052083334,0.706046875,"[0.37077774586676426, 0.3824454934376772, 0.3993093489418299]","[0.6663337791897064, 0.6757289354943277, 0.6852715400834812]","[0.7594085069444444, 0.7664454403831845, 0.7720687646299187]","[0.7962211378378561, 0.8096722973840467, 0.8190295256561755]","[0.18337366338682815, 0.18915455115035673, 0.19807067749699792]","[0.7539225761217949, 0.7667466473489366, 0.7754136478120007]","[0.2828442230334817, 0.2985096031101547, 0.3168066451488964]","[0.7710003477088028, 0.7829392293726626, 0.7938680236376856]","[0.7650106907894737, 0.7669894462719298, 0.7714384594298246]"
jl_gaussian_r2_s75,fwe,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",67,401,0.16708229426433915,0.0,0.0,3,0,16193920.0,12550625.0,0.0,12550625.0,0.0,22336307.67855998,55910400.0,3198638416.539967,6813608468.468628,22336307.67855998,44914242.03780365,1758514.0,1758514.0,0.7750208102794135,0.7750208102794135,0.3995018400612405,0.3995018400612405,0.6851631344117984,0.0,14009920.0,11143908.0,11143908.0,1747200.0,1187633.0,1187633.0,436800.0,219084.0,219084.0,0.0,0.0,0.40382351689924717,0.10859100205509228,0.0,0.7954298097348165,0.6797350045787546,0.5015659340659341,9277920.0,7255093.0,0.0,7255093.0,0.0,7675310.675991058,9318400.0,62358516.50436814,1858020287.020996,7675310.675991058,7879364.560253143,655209.0,655209.0,0.7819740847086416,0.7819740847086416,0.8236725914310459,0.8236725914310459,0.18319881562659807,0.0,8913920.0,7210379.0,7210379.0,291200.0,43797.0,43797.0,72800.0,917.0,917.0,0.0,0.0,0.021897952895570588,0.07062024677945057,0.0,0.8088898038124641,0.15040178571428572,0.012596153846153845,6916000.0,5295532.0,0.0,5295532.0,0.0,14660997.002568925,46592000.0,3136279900.0355988,4955588181.447632,14660997.002568925,37034877.47755051,1103305.0,1103305.0,0.7656928860613071,0.7656928860613071,0.3146676897872795,0.3146676897872795,0.7955359372789795,0.0,5096000.0,3933529.0,3933529.0,1456000.0,1143836.0,1143836.0,364000.0,218167.0,218167.0,0.0,0.0,0.48020862969998246,0.15952935222672066,0.0,0.7718855965463108,0.7856016483516484,0.5993598901098901,"[0.38790500156311264, 0.3993058774925673, 0.4124752234408751]","[0.6751199526686525, 0.6863686269070652, 0.6957591009130165]","[0.7653427879899621, 0.7759028161873156, 0.786340040330763]","[0.812472115804527, 0.8240236904646736, 0.8330324518498188]","[0.17522850358031888, 0.1821779570755547, 0.19232138720582637]","[0.7619954081919542, 0.7864558484414759, 0.8006589962855297]","[0.3001390497222878, 0.3155069359282372, 0.3292659486515808]","[0.7837314345791467, 0.7986013120686366, 0.8092128001857559]","[0.7609211896929824, 0.7655119243421052, 0.7705298264850723]"
jl_gaussian_r2_s75,qa_1,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",28,92,0.30434782608695654,0.0,0.0,0,0,10645920.0,7885401.0,0.0,7885401.0,0.0,13690201.801474573,37355520.0,1807053530.541789,4117806045.1659546,13690201.801474573,28109649.936891556,1284565.0,1284565.0,0.7406969994138599,0.7406969994138599,0.3664840377399263,0.3664840377399263,0.662449177991538,0.0,9186720.0,6909569.0,6909569.0,1167360.0,828303.0,828303.0,291840.0,147529.0,147529.0,0.0,0.0,0.3860058201683977,0.1206626576190691,0.0,0.7521257859170629,0.7095523231907894,0.5055132949561404,6025120.0,4366149.0,0.0,4366149.0,0.0,4902016.619251251,6225920.0,39167703.27618579,972725176.0297852,4902016.619251251,5091158.817775726,514716.0,514716.0,0.7246576001805773,0.7246576001805773,0.7873561849897286,0.7873561849897286,0.2006637734463106,0.0,5781920.0,4329671.0,4329671.0,194560.0,36025.0,36025.0,48640.0,453.0,453.0,0.0,0.0,0.03037979905371015,0.0854283400164644,0.0,0.7488292816227136,0.18516138980263158,0.009313322368421053,4620800.0,3519252.0,0.0,3519252.0,0.0,8788185.182223322,31129600.0,1767885827.2656033,3145080869.1361694,8788185.182223322,23018491.11911583,769849.0,769849.0,0.7616109764542937,0.7616109764542937,0.2823096082899659,0.2823096082899659,0.7497408921370048,0.0,3404800.0,2579898.0,2579898.0,972800.0,792278.0,792278.0,243200.0,147076.0,147076.0,0.0,0.0,0.4571310243913352,0.16660513331024931,0.0,0.7577238016917294,0.814430509868421,0.6047532894736842,"[0.358921283054003, 0.3638246406879969, 0.37106534928471063]","[0.6518641698261262, 0.6680109313489853, 0.6730855289431368]","[0.7290585462767826, 0.7399544218456691, 0.7547682310270072]","[0.7697463061869774, 0.7845272224862129, 0.8050324199991601]","[0.17972189760863144, 0.20235517636074907, 0.21436083713327098]","[0.6987731395578547, 0.7223788457089984, 0.7485916179200967]","[0.2745394381574815, 0.27772730863733613, 0.2906417849027902]","[0.7379391593828415, 0.7546217148614374, 0.7620735514829374]","[0.7596977796052632, 0.7624051339285715, 0.7656758951998766]"
